,event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
15,shot,f1ebe6d5-5f9d-4e76-9198-dc3f187e06a5,2113,2,00:06:10.813,51,10,94,South Korea,Regular Play,,South Korea,Heung-Min Son,Right Center Forward,0.48,,0.27235216,7be71253-e148-4639-b761-2c0a84052892,Right Foot,Open Play,Off T,Normal,,,,True,True,,119.0,31.0,120.0,34.4,1.0
16,shot,0ea053f7-0eeb-4c0c-8d06-3719ce5f62f6,2207,2,00:08:12.120,53,12,96,Germany,From Corner,,Germany,Joshua Kimmich,Right Back,0.24,,0.03501422,7d6aca1e-7d32-4a34-a62e-f9ba5b0895d7,Left Foot,Open Play,Blocked,Normal,,,,,,,103.0,56.0,106.0,54.0,
17,shot,ab8bf0fd-9042-491e-b0cc-6c767e0704e0,2212,2,00:08:13.440,53,13,96,Germany,From Corner,,Germany,Sami Khedira,Right Center Midfield,0.493,,0.017935367,,Right Foot,Open Play,Blocked,Normal,,,,,,,94.0,52.0,102.0,48.0,
18,shot,8d676964-8afc-4d80-abfc-848e21c53196,2495,2,00:15:51.280,60,51,111,Germany,Regular Play,,Germany,Toni Kroos,Left Center Midfield,0.28,,0.12934966,33062dc7-5366-477b-b453-406c029fad2b,Left Foot,Open Play,Blocked,Normal,,,,,,,104.0,31.0,107.0,34.0,
19,shot,065cbe4e-28d8-453d-939e-3b6c89c4e41f,2531,2,00:17:06.160,62,6,113,South Korea,From Throw In,,South Korea,Heung-Min Son,Right Center Forward,0.973,,0.042058438,c7e87aee-5201-4187-8a92-5ee3fdd0ac3e,Right Foot,Open Play,Off T,Normal,,,,,,,96.0,42.0,120.0,45.4,3.7
20,shot,434eb9da-2a9d-4565-aad4-fc7f71d43384,2579,2,00:18:37.840,63,37,117,Germany,From Corner,,Germany,Timo Werner,Right Wing,0.333,True,0.03699075,a20d746c-07b4-49fe-8db5-1c42a9c85060,Right Foot,Open Play,Off T,Normal,,,,,,,112.0,28.0,120.0,35.2,1.0
21,shot,602958fe-865f-4db0-9f4c-07f7491cd9fb,2744,2,00:22:34.480,67,34,124,Germany,Regular Play,,Germany,Mario Gómez García,Center Forward,0.573,,0.22437352,d0d4138e-edc4-4651-9af0-7a2c3f9ab14c,Head,Open Play,Saved,Normal,,,,,,,113.0,39.0,119.0,40.3,2.3
22,shot,d9207c44-4ba5-4535-b3d2-736d5e9833d5,2782,2,00:24:08.400,69,8,127,Germany,From Throw In,,Germany,Toni Kroos,Left Center Midfield,1.093,True,0.04536848,c3d70ab3-128a-40bb-ab67-c9e3f8fde8b7,Left Foot,Open Play,Off T,Normal,,,,,,,94.0,39.0,120.0,36.8,4.5
23,shot,bff42330-90a1-45b5-891c-b5894627a8c3,2831,2,00:25:49.960,70,49,132,Germany,Regular Play,,Germany,Mario Gómez García,Center Forward,0.12,,0.28396937,d4da3b51-d089-45e9-a2a1-d780ebe11d61,Left Foot,Open Play,Blocked,Normal,,,,,,,115.0,43.0,115.0,42.0,
24,shot,a0193847-3386-4258-9c40-2618d999e874,3127,2,00:32:45.080,77,45,146,South Korea,From Keeper,,South Korea,Heung-Min Son,Right Center Forward,1.013,,0.04896827,ee39c33f-042b-4220-a69e-06999acc1a80,Right Foot,Open Play,Off T,Normal,,,,,,,102.0,29.0,120.0,34.6,0.5
25,shot,1328c141-b9b6-4532-8275-7fa0b68416a1,3284,2,00:36:46.160,81,46,154,Germany,Regular Play,,Germany,Thomas Müller,Secondary Striker,1.573,True,0.15893847,4699dd4e-1772-48fb-b9e1-0ad831dd23d0,Head,Open Play,Off T,Normal,,,,,,,112.0,44.0,120.0,33.9,0.5
26,shot,d2dfcbe6-dd8e-460b-a1a3-4f70b72f4373,3325,2,00:37:44.640,82,44,156,Germany,Regular Play,,Germany,Marco Reus,Left Wing,1.253,,0.029524803,682cadd1-8b09-4798-b3fe-e9217e9a3c02,Right Foot,Open Play,Off T,Normal,,,,,,,97.0,54.0,120.0,35.0,2.7
27,shot,132b16cc-e474-484a-bec2-494089b517bc,3363,2,00:38:52.440,83,52,158,Germany,From Free Kick,,Germany,Julian Brandt,Left Back,0.293,,0.1500678,f888f76a-9b6b-41e7-904e-d78d37f19967,Right Foot,Open Play,Blocked,Normal,,,,,,,109.0,29.0,111.0,30.0,
28,shot,9631fd24-27e5-42b7-b479-a326e70d06e4,3369,2,00:38:56.200,83,56,158,Germany,From Free Kick,,Germany,Toni Kroos,Left Center Midfield,1.013,,0.043211073,13b113ef-b26d-4ba0-ae54-bed1c8d47d19,Right Foot,Open Play,Off T,Normal,,,,,,,95.0,33.0,120.0,42.4,5.0
29,shot,c3fb3e06-df55-4810-a8f7-7f2468205e8f,3440,2,00:41:25.720,86,25,164,Germany,Regular Play,,Germany,Mats Hummels,Left Center Back,0.613,,0.24813859,3e11b5cc-4b33-4eb0-a32a-9af94046505c,Other,Open Play,Off T,Normal,,,,,,,112.0,39.0,120.0,42.0,3.8
30,shot,c97db86a-72e6-489d-922c-837262ff6f48,3474,2,00:42:40.920,87,40,166,Germany,Regular Play,,Germany,Toni Kroos,Left Center Midfield,0.613,,0.047491834,,Right Foot,Open Play,Saved,Normal,,,,,,,98.0,41.0,117.0,37.4,0.5
31,shot,4494e3b7-2a6f-48a4-bfde-75ba37e4b5c9,3494,2,00:43:11.720,88,11,168,South Korea,Regular Play,,South Korea,Woo-Young Jung,Left Center Midfield,1.293,,0.01241907,4a1d51a1-138b-4b5c-b61c-17219d292af2,Right Foot,Open Play,Saved,Normal,,,,,,,86.0,39.0,118.0,43.4,1.6
32,shot,02e80422-295c-4bb7-94dd-b2ab20fe30bc,3524,2,00:44:08.240,89,8,173,South Korea,From Counter,,South Korea,Jae-Sung Lee,Right Center Midfield,0.12,True,0.04271262,,Left Foot,Open Play,Blocked,Normal,,,,,,,98.0,42.0,100.0,41.0,
33,shot,96b4713c-2c43-4fc0-96f5-0609f1be81b2,3535,2,00:46:09.560,91,9,174,South Korea,From Corner,,South Korea,Young-Gwon Kim,Left Center Back,0.493,,0.47217062,,Left Foot,Open Play,Goal,Normal,,,,,,,115.0,42.0,120.0,42.6,0.9
34,shot,4788897c-3ea8-48e5-a953-9cf6fc3ba68c,3578,2,00:49:25.520,94,25,178,Germany,From Throw In,,Germany,Thomas Müller,Secondary Striker,1.213,,0.07952041,a4ee520c-e35a-43a5-9563-f4efa48b90f5,Head,Open Play,Wayward,Normal,,,,,,,108.0,36.0,113.0,49.0,
35,shot,fdd17e7e-55bf-47e7-a53a-1c812bb4f7d4,3581,2,00:49:27.240,94,27,178,Germany,From Throw In,,Germany,Mats Hummels,Left Center Back,1.133,,0.12002199,,Head,Open Play,Off T,Normal,,,,,,,115.0,47.0,120.0,36.6,3.3
36,shot,0787f806-1b0d-4d6b-892f-f94728cb6376,3625,2,00:50:53.440,95,53,182,South Korea,From Counter,,South Korea,Heung-Min Son,Center Forward,0.973,,0.780189,5ea29fac-4201-46c5-9341-1589f7ef80f3,Left Foot,Open Play,Goal,Normal,True,,,,True,,116.0,32.0,120.0,44.0,0.4
37,shot,b5863087-cf82-4ffb-b637-f1e7d3632817,3651,2,00:52:28.440,97,28,183,Germany,From Kick Off,,Germany,Thomas Müller,Secondary Striker,0.293,,0.07533962,59d25e87-0b0c-4762-826d-cf2a5d95ca5c,Right Foot,Open Play,Blocked,Normal,,,,,,,99.0,35.0,104.0,39.0,
38,shot,b4bd7ac6-5bf3-46cb-b686-37e0e84ca0b5,3663,2,00:52:39.680,97,39,183,Germany,From Kick Off,,Germany,Julian Brandt,Left Back,0.56,,0.06612207,f82bb307-aadc-4098-b952-b41c64642cfb,Right Foot,Open Play,Saved,Normal,,,,,,,102.0,49.0,118.0,37.2,1.7
39,shot,cee57292-f34a-4595-bb06-f58bafb561ed,3680,2,00:53:07.680,98,7,184,Germany,From Throw In,,Germany,Mats Hummels,Left Center Back,0.133,,0.049124252,,Left Foot,Open Play,Blocked,Normal,,,,,,,106.0,35.0,108.0,35.0,
40,shot,60c04bc0-2d71-4bdd-9e54-a095419682a3,3703,2,00:53:41.093,98,41,185,Germany,From Corner,,Germany,Mats Hummels,Left Center Back,0.84,,0.19015019,137b6f8d-c120-4477-b599-d0960c81fb4c,Head,Open Play,Off T,Normal,,,,,,,113.0,39.0,120.0,37.0,4.5
0,shot,b2b406b3-e450-42b4-ba46-3b0967d3e9e6,157,1,00:02:45.160,2,45,9,Japan,Regular Play,,Japan,Yūya Ōsako,Center Forward,0.427,True,0.25592348,,Left Foot,Open Play,Saved,Normal,,,,True,,,104.0,48.0,111.0,40.7,0.1
1,shot,31fb3c1e-cc10-4992-847c-ecb32fa37ec5,160,1,00:02:46.627,2,46,9,Japan,Regular Play,,Japan,Shinji Kagawa,Center Attacking Midfield,0.4,,0.147781,,Left Foot,Open Play,Blocked,Half Volley,True,,,,,,103.0,39.0,108.0,38.0,
2,shot,87dcab38-6bc2-4ba5-8dd2-d986a8fdcfc7,164,1,00:05:15.560,5,15,10,Japan,Other,,Japan,Shinji Kagawa,Center Attacking Midfield,1.04,,0.76,,Right Foot,Penalty,Goal,Normal,,,,,,,108.0,40.0,119.0,41.5,0.3
3,shot,b4497e90-0cdc-4593-b3fb-b63f3cd026fb,356,1,00:11:32.667,11,32,23,Colombia,From Free Kick,,Colombia,Radamel Falcao García Zárate,Center Forward,0.573,,0.22891212,5afdfde5-20c7-4a6f-8917-887ad317c62e,Left Foot,Open Play,Saved,Volley,True,,,,,,112.0,43.0,119.0,42.6,1.1
4,shot,b45a3bc0-9355-41e0-a1ee-42e772d2365e,456,1,00:14:29.880,14,29,29,Japan,Regular Play,,Japan,Takashi Inui,Left Wing,1.32,,0.168692,27d5089f-7cef-4ec1-aa94-7b1cb8afcdd7,Right Foot,Open Play,Off T,Normal,True,,,,,,108.0,30.0,120.0,45.4,0.2
5,shot,acdcca7f-efba-4d1d-a5b3-654dbf9553a4,482,1,00:15:12.547,15,12,30,Colombia,Regular Play,,Colombia,Juan Fernando Quintero Paniagua,Left Center Midfield,0.733,,0.021943275,3f8ce3ed-9582-46da-92d7-c1cf268b9fab,Left Foot,Open Play,Blocked,Normal,True,,,,,,93.0,49.0,103.0,45.0,
6,shot,e2de5b6e-bd7e-466b-9e4c-a94af015765f,971,1,00:25:12.987,25,12,44,Colombia,From Corner,,Colombia,Oscar Fabián Murillo Murillo,Left Center Back,1.48,True,0.026016064,218b82b2-be7f-4569-85cf-e1b26959253e,Head,Open Play,Wayward,Normal,,,,,,,110.0,34.0,116.0,37.0,
7,shot,cd6ec41c-6fe0-4bc8-9e6f-d1ecf21e706f,985,1,00:25:26.627,25,26,44,Colombia,From Corner,,Colombia,Juan Guillermo Cuadrado Bello,Right Midfield,0.32,,0.015954943,e937cc96-69ee-4ae6-9cdc-15401b760d03,Right Foot,Open Play,Blocked,Normal,,,,,,,101.0,60.0,107.0,54.0,
8,shot,78be9974-8b67-47c1-8422-f440db2e85ae,1242,1,00:31:19.080,31,19,57,Japan,From Throw In,,Japan,Yūya Ōsako,Center Forward,1.88,,0.07296688,,Right Foot,Open Play,Wayward,Normal,,,,,,,112.0,26.0,115.0,79.0,
9,shot,dea0fd1a-0439-4570-a68f-0debb6fd44de,1335,1,00:33:32.867,33,32,61,Colombia,Regular Play,,Colombia,Radamel Falcao García Zárate,Center Forward,0.773,,0.11823388,925d4070-1aae-4a78-91a1-2a31a066a400,Right Foot,Open Play,Saved,Volley,True,,,,,,109.0,45.0,118.0,42.8,0.8
10,shot,e730d722-3e15-46d9-882b-20ecb33dd1c9,1457,1,00:38:10.720,38,10,70,Colombia,From Free Kick,,Colombia,Juan Fernando Quintero Paniagua,Right Midfield,1.36,,0.03302352,,Left Foot,Free Kick,Goal,Normal,,,,,,,100.0,60.0,120.0,44.0,0.1
11,shot,20d3ce7a-0f70-4a66-a1c2-63ad210368d7,2195,2,00:08:19.133,53,19,103,Japan,Regular Play,,Japan,Yūya Ōsako,Center Forward,0.427,,0.11830249,660a0bd8-8fbf-4e48-bba7-1d27f33c1869,Left Foot,Open Play,Saved,Normal,,,,True,,,117.0,30.0,120.0,36.8,0.2
12,shot,0cc4b530-cfc6-430d-993b-74bbf9125c3e,2339,2,00:11:21.253,56,21,109,Japan,Regular Play,,Japan,Takashi Inui,Left Wing,0.827,,0.06157763,ad7bd452-84ab-4a53-8ff6-ebb51be68ca7,Right Foot,Open Play,Saved,Normal,,,,,,,106.0,28.0,119.0,43.8,0.5
13,shot,6ccdc873-11c4-4f9a-8345-f84b5e79a388,2407,2,00:13:53.893,58,53,112,Japan,From Free Kick,,Japan,Maya Yoshida,Right Center Back,1.08,True,0.1089635,bb53d67e-e04b-4f23-b72b-467164f053a9,Head,Open Play,Off T,Normal,,,,,,,113.0,39.0,120.0,35.2,1.9
14,shot,a5500dc3-54d6-4bdd-91ef-c5a8408ef001,2490,2,00:15:30.573,60,30,116,Japan,From Free Kick,,Japan,Hiroki Sakai,Right Back,1.48,,0.027961968,4ac94560-1e1b-46e0-bb0d-d6b5d2d08239,Right Foot,Open Play,Off T,Half Volley,,,,,,,110.0,57.0,120.0,31.7,0.1
15,shot,a8caca54-1d28-4ae4-839b-7f09bd73d732,2714,2,00:20:17.000,65,17,123,Japan,From Free Kick,,Japan,Takashi Inui,Left Wing,0.48,True,0.038647596,805f61cd-ff03-43c4-823f-ad8d54fe4a72,Right Foot,Open Play,Blocked,Normal,,,,,,,105.0,25.0,113.0,33.0,
16,shot,afc319cd-a38d-4d5b-99a3-9a41d8124989,2921,2,00:25:43.333,70,43,126,Japan,Regular Play,,Japan,Keisuke Honda,Center Attacking Midfield,1.52,,0.015934661,24bd1ad0-dfdc-4f3b-a613-37ff7651482a,Left Foot,Open Play,Saved,Normal,,,,,,,96.0,60.0,120.0,44.0,0.2
17,shot,3f7c284e-0250-452d-b8d6-b8eae677a0be,3001,2,00:27:00.840,72,0,129,Japan,From Throw In,,Japan,Hiroki Sakai,Right Back,0.28,,0.12429098,8d169795-ea13-4326-b5ca-34b32a400856,Right Foot,Open Play,Blocked,Normal,True,,,,,,114.0,49.0,116.0,45.0,
18,shot,79003526-8475-4137-95a7-5a8997c117c1,3007,2,00:27:39.160,72,39,130,Japan,From Corner,,Japan,Yūya Ōsako,Center Forward,1.413,True,0.23470171,a1e5de90-d40e-4f86-8264-c0ee6755d3e4,Head,Open Play,Goal,Normal,,,,,,,117.0,39.0,119.0,44.0,1.2
19,shot,a671b713-e6f1-494d-acf3-e5159e7a6f91,3202,2,00:32:20.120,77,20,139,Colombia,From Corner,,Colombia,James David Rodríguez Rubio,Left Wing,0.373,,0.04734624,e8973c49-db4a-42ce-bb82-9e13611017f7,Left Foot,Open Play,Blocked,Normal,,,,,,,112.0,54.0,114.0,50.0,
20,shot,f4d84f83-aec4-4a6b-942b-ffd5bca9f0f4,3207,2,00:32:34.720,77,34,140,Colombia,From Corner,,Colombia,Jefferson Andrés Lerma Solís,Left Center Midfield,2.013,,0.04337223,8c6c23f3-77f5-4c0f-8986-f284178a6f0c,Other,Open Play,Wayward,Normal,,,,,,,113.0,47.0,112.0,33.0,
21,shot,83c70724-9590-4962-8885-75e3858734da,3211,2,00:32:38.120,77,38,140,Colombia,From Corner,,Colombia,Carlos Arturo Bacca Ahumada,Right Wing,0.573,,0.06710881,,Right Foot,Open Play,Blocked,Normal,,,,,,,109.0,31.0,110.0,32.0,
22,shot,420fc292-b634-41c1-bc44-fd7bd3215351,3219,2,00:32:46.760,77,46,140,Colombia,From Corner,,Colombia,Oscar Fabián Murillo Murillo,Left Center Back,1.16,,0.08291103,c9cec9d6-0977-43ed-99c1-d03c44d72c3f,Head,Open Play,Wayward,Normal,,,,,,,111.0,42.0,117.0,46.0,
23,shot,6b254423-6acf-40c8-b283-93741a3eb9e3,3351,2,00:36:20.293,81,20,142,Japan,Regular Play,,Japan,Yūya Ōsako,Center Forward,3.76,,0.058462113,5efed233-ba1b-46fa-bcdd-df5148ac03ee,Head,Open Play,Wayward,Normal,,,,,,,108.0,43.0,120.0,16.0,
0,shot,e33fea6f-1c7e-41b0-8526-fcc5e0fbe3aa,698,1,00:14:59.800,14,59,25,Belgium,Regular Play,,Belgium,Eden Hazard,Left Wing,0.96,True,0.019637499,63da37c9-ddfc-44e1-932f-c6803c148028,Left Foot,Open Play,Off T,Normal,,,,,,,109.0,23.0,120.0,46.3,0.2
1,shot,98f8c815-5d4a-4a71-bf1a-5e0d287b2437,786,1,00:17:45.600,17,45,30,France,From Throw In,,France,Blaise Matuidi,Left Wing,1.053,,0.01303839,,Left Foot,Open Play,Saved,Half Volley,True,,,,,,92.0,38.0,117.0,38.1,1.6
2,shot,6af02b71-85f3-4061-b9d6-7478d099d4bb,819,1,00:18:32.760,18,32,32,Belgium,Regular Play,,Belgium,Eden Hazard,Left Wing,0.6,True,0.01630504,c3240205-241d-4d81-9424-76860ab76deb,Right Foot,Open Play,Blocked,Normal,,,,,,,107.0,21.0,116.0,39.0,
3,shot,a2299393-0163-45bc-ab77-fdbf91b8c426,909,1,00:21:00.320,21,0,36,Belgium,From Corner,,Belgium,Toby Alderweireld,Right Center Back,0.72,,0.06923522,4c34e0a0-68ed-431c-8c9d-72be9d02da67,Left Foot,Open Play,Saved,Normal,,,,,,,105.0,41.0,119.0,36.6,1.7
4,shot,8f91c4c0-704c-4a08-937c-ff2510d4e218,958,1,00:22:41.960,22,41,38,France,Regular Play,,France,Olivier Giroud,Center Forward,1.333,,0.24659362,bebaa7e7-f2a1-4146-9d1f-cd3d95dabb07,Left Foot,Open Play,Off T,Normal,True,,,,,,103.0,48.0,120.0,46.1,0.5
5,shot,2a8d249f-d691-47be-9bd0-836a5a3c9a91,1208,1,00:30:31.960,30,31,52,France,From Free Kick,,France,Olivier Giroud,Center Forward,1.293,,0.040773172,8f70ef43-9ee7-46dd-abf4-25d6e6746824,Head,Open Play,Off T,Normal,,,,,,,108.0,44.0,120.0,46.1,0.4
6,shot,78ae4434-d042-42b7-a79c-bac1177a30d1,1236,1,00:31:51.240,31,51,54,France,Regular Play,,France,Olivier Giroud,Center Forward,1.333,,0.15631188,beb7fdb6-9eae-4d9f-a0ce-c94c9cba41fc,Left Foot,Open Play,Wayward,Normal,True,,,,,,107.0,32.0,111.0,30.0,
7,shot,9d2a4391-073a-401a-b60e-cad17364e924,1257,1,00:32:08.120,32,8,55,France,Regular Play,,France,Antoine Griezmann,Center Attacking Midfield,1.213,,0.0468742,,Right Foot,Open Play,Off T,Normal,,,,,,,98.0,30.0,120.0,43.4,5.7
8,shot,f92a303c-de87-4c3c-b385-87be43471e5c,1287,1,00:33:12.320,33,12,57,France,Regular Play,,France,Olivier Giroud,Center Forward,2.253,True,0.13414341,acc99384-3023-4871-a631-323b57423831,Left Foot,Open Play,Off T,Normal,True,,,,,,109.0,36.0,120.0,48.1,0.1
9,shot,19545863-2564-4eb4-b4ed-65acc470be17,1404,1,00:36:05.880,36,5,63,France,From Counter,,France,Antoine Griezmann,Center Attacking Midfield,2.373,,0.026999686,02af98d5-04b2-43fe-9bb0-7e2d21a79487,Left Foot,Open Play,Off T,Normal,,,,,,,91.0,32.0,120.0,46.9,0.2
10,shot,1d8bb48d-520b-4746-ad23-226bc21dd1f6,1454,1,00:38:42.720,38,42,65,France,Regular Play,,France,Antoine Griezmann,Center Attacking Midfield,0.293,,0.019341314,80ee519a-4481-4f26-847b-016e0841bbfe,Left Foot,Open Play,Blocked,Normal,,,,,,,96.0,50.0,100.0,45.0,
11,shot,d0d33464-6249-4b9a-b908-1f8887aacb67,1468,1,00:38:58.200,38,58,65,France,Regular Play,,France,Benjamin Pavard,Right Back,0.373,,0.09804139,cbfc8d64-e69b-4744-bdbc-de4da73d7580,Right Foot,Open Play,Saved,Normal,True,,,,,,114.0,53.0,117.0,37.4,0.2
12,shot,1923fc15-bbcd-459e-9011-e2f6b4d5ac5c,1558,1,00:41:10.440,41,10,68,France,Regular Play,,France,Blaise Matuidi,Left Wing,1.773,True,0.036197774,96f653e0-5802-4809-b311-649d7d807aa1,Head,Open Play,Wayward,Normal,,,,,,,105.0,30.0,109.0,32.0,
13,shot,4646583d-73fc-4b79-b46d-965ba2836937,1643,1,00:44:10.080,44,10,73,France,From Free Kick,,France,Antoine Griezmann,Center Attacking Midfield,0.48,,0.045064036,,Left Foot,Free Kick,Blocked,Normal,,,,,,,96.0,57.0,102.0,53.0,
14,shot,25c2c220-9719-4749-a1ec-06edfc6b03f4,1835,2,00:02:00.333,47,0,78,Belgium,Regular Play,,Belgium,Romelu Lukaku Menama,Center Forward,0.64,True,0.054394465,723d2206-dab2-49e0-9f7b-226abfd610d0,Head,Open Play,Off T,Normal,,,,,,,111.0,40.0,120.0,39.9,4.7
15,shot,0aa68bea-ad2f-4c91-ba0c-65710499b63e,1975,2,00:05:02.400,50,2,83,France,Regular Play,,France,Olivier Giroud,Center Forward,0.333,,0.058892976,dacecb72-a7e7-4c03-92c1-a9fe47cfb455,Right Foot,Open Play,Blocked,Normal,,,,,,,107.0,31.0,109.0,33.0,
16,shot,0edd9d39-4cd8-4663-901f-bd4932efccba,1981,2,00:05:35.160,50,35,84,France,From Corner,,France,Samuel Yves Umtiti,Left Center Back,0.613,True,0.07233822,82462f53-2d93-4640-8829-6fd3ab96bcf4,Head,Open Play,Goal,Normal,,,,,,,118.0,47.0,120.0,43.6,1.8
17,shot,c11fe895-ff1f-425e-bf90-1a41dcae14e1,2125,2,00:10:37.880,55,37,93,France,Regular Play,,France,Blaise Matuidi,Left Wing,0.613,,0.032036,4f7c24a1-7088-4190-bb5d-1d93ea05f8c5,Left Foot,Open Play,Blocked,Normal,,,,,,,99.0,30.0,102.0,31.0,
18,shot,0fe2784a-0aae-476c-973c-411a88504f66,2140,2,00:10:48.960,55,48,93,France,Regular Play,,France,Olivier Giroud,Center Forward,0.2,,0.17627539,b06e2b96-97fa-45be-8838-d86daee0377f,Left Foot,Open Play,Blocked,Normal,,,,,,,112.0,34.0,113.0,35.0,
19,shot,1a9f3d53-989a-416f-8f2e-f271a67ddc5c,2192,2,00:12:26.800,57,26,96,Belgium,Regular Play,,Belgium,Toby Alderweireld,Right Center Back,1.493,,0.0116144605,e27b6a31-621f-45c7-bb2b-7d3f48670a46,Right Foot,Open Play,Off T,Normal,,,,,,,93.0,60.0,120.0,41.9,4.9
20,shot,e459bc49-f315-48cc-ad84-616be0c68d73,2313,2,00:15:47.293,60,47,102,Belgium,Regular Play,,Belgium,Kevin De Bruyne,Center Attacking Midfield,0.92,,0.10418073,,Right Foot,Open Play,Wayward,Volley,,,,,,,107.0,38.0,117.0,39.0,
21,shot,e7467fac-b0e9-4fd5-b590-f7ecbf7286f6,2447,2,00:19:32.440,64,32,108,Belgium,From Throw In,,Belgium,Marouane Fellaini-Bakkioui,Left Center Midfield,0.76,,0.07174937,e30e32aa-b09c-4453-86b6-0b719fd83b13,Head,Open Play,Off T,Normal,,,,,,,108.0,40.0,120.0,45.4,0.5
22,shot,6f3dd924-1627-42e2-b67b-344d9dcbe239,2540,2,00:21:56.960,66,56,114,France,Regular Play,,France,Olivier Giroud,Center Forward,1.013,,0.036298357,af1cb211-afac-47ea-80af-c655046021d6,Left Foot,Open Play,Off T,Normal,True,,,,,,100.0,32.0,120.0,34.6,6.3
23,shot,5ad0d80a-1012-4a59-8812-aea7e7fe4acd,2840,2,00:30:14.840,75,14,123,Belgium,From Free Kick,,Belgium,Kevin De Bruyne,Center Attacking Midfield,1.093,,0.0364441,19176afd-0ee9-449d-ba3c-512e87c8a5f7,Left Foot,Open Play,Off T,Normal,,,,,,,95.0,34.0,120.0,34.0,6.0
24,shot,17942f86-be5a-4bf0-bbeb-a4a58e4b043a,2917,2,00:33:19.760,78,19,129,France,From Free Kick,,France,Paul Pogba,Left Defensive Midfield,1.973,,0.038035292,9f1fa136-d1f4-4f07-8270-72b8d3e99479,Head,Open Play,Off T,Normal,,,,,,,108.0,42.0,120.0,33.9,3.3
25,shot,754fe7e2-ed3b-4bf3-b156-94ffc1669d5e,3012,2,00:35:40.560,80,40,134,Belgium,Regular Play,,Belgium,Axel Witsel,Right Center Midfield,0.8,,0.015624825,,Right Foot,Open Play,Saved,Normal,,,,,,,91.0,27.0,119.0,41.9,0.6
26,shot,7fc9851e-9b5f-4331-b685-b8f261a08eea,3243,2,00:47:22.960,92,22,145,France,Regular Play,,France,Antoine Griezmann,Left Center Forward,1.453,,0.119997054,e8fed3ee-3fce-47fe-8514-25de9e42b8b5,Right Foot,Open Play,Saved,Normal,True,,,,,,103.0,46.0,116.0,37.2,0.1
27,shot,d7fa16f0-7b3e-418b-8af3-e0c66ea10445,3346,2,00:50:16.520,95,16,154,France,From Throw In,,France,Corentin Tolisso,Left Center Midfield,1.253,,0.16674982,327f6dea-dcb5-428b-af1a-e95f5e315017,Left Foot,Open Play,Saved,Normal,,,,,,,107.0,31.0,116.0,44.0,0.2
0,shot,5aa3cae9-f30d-4616-a556-f7faeae8f309,228,1,00:03:37.320,3,37,7,Belgium,Regular Play,,Belgium,Thomas Meunier,Right Wing Back,0.693,,0.2976184,ad1837d5-658e-4fcd-9dec-b5058a699e8b,Right Foot,Open Play,Goal,Volley,True,,,,,,113.0,41.0,120.0,41.9,0.4
1,shot,6f5ca1ea-86f5-492a-83de-77b881d0c2b0,596,1,00:11:00.080,11,0,21,England,From Throw In,,England,Raheem Shaquille Sterling,Left Center Forward,0.493,,0.059819948,f6bf8734-d1c9-45af-8139-c8854d91a309,Left Foot,Open Play,Blocked,Normal,,,,,,,100.0,53.0,101.0,53.0,
2,shot,85a1bbbc-64f5-4b69-8a94-44e3e964a6d3,613,1,00:11:16.640,11,16,22,Belgium,Regular Play,,Belgium,Kevin De Bruyne,Right Wing,0.893,,0.05701546,,Right Foot,Open Play,Saved,Normal,,,,,,True,108.0,29.0,119.0,39.5,1.1
3,shot,af5d7bca-a18c-4790-ad80-e04062c4c81e,715,1,00:13:42.120,13,42,26,England,Regular Play,,England,Fabian Delph,Left Center Midfield,1.253,,0.017405652,6bcb400c-64d7-4ea1-9fa4-fa571f0cbd41,Right Foot,Open Play,Saved,Normal,,,,,,,91.0,31.0,119.0,41.1,0.1
4,shot,cbe0b1c1-18c2-4771-80be-58ea67462b32,749,1,00:14:24.013,14,24,29,England,From Throw In,,England,Ruben Loftus-Cheek,Right Center Midfield,0.6,,0.050740242,5bffebb9-6ddd-4f76-86cb-2c82112f0464,Head,Open Play,Saved,Normal,,,,,,,108.0,45.0,119.0,40.1,1.9
5,shot,1571b0bf-a7a0-47fc-b82d-12405cd43f50,1003,1,00:19:27.520,19,27,35,England,From Corner,,England,Harry Maguire,Left Center Back,0.813,True,0.014484448,711f09b5-1dcb-4ab8-8e76-e65b6791a9b3,Head,Open Play,Saved,Normal,,,,,,,108.0,37.0,119.0,40.1,0.2
6,shot,946c12b3-d688-42e2-a988-93634b2dc572,1246,1,00:22:59.840,22,59,40,England,Regular Play,,England,Harry Kane,Right Center Forward,0.853,,0.10772764,0bcc714b-e483-4bbb-9f35-89651149b922,Right Foot,Open Play,Off T,Normal,True,,,,,,104.0,41.0,120.0,33.7,1.6
7,shot,9971f836-6f12-45ac-a54b-c62576d1d041,1264,1,00:23:52.173,23,52,41,England,From Throw In,,England,Raheem Shaquille Sterling,Left Center Forward,1.32,,0.028621446,8f11d567-9ff1-40bb-adfa-da4d4f42f0ca,Right Foot,Open Play,Off T,Normal,,,,,,,97.0,29.0,120.0,48.9,2.4
